device_id,location,temperature,humidity,vibration_level,inventory_status,stock_quantity,order_id,supplier_id,supplier_rating,logistics_partner,shipment_status,weather_condition,manual_risk_label,delivery_delay_days,order_to_delivery_days,is_delayed,temp_risk,vibration_risk,inventory_risk,social_media_length,news_alert_length,system_log_length
19,1,18.66,47.94,0.07,0,112,681,77,3.5,1,2,2,0,2,8.0,1,1,1,0,19,13,13
17,1,27.35,49.15,1.99,0,107,507,5,3.37,1,1,2,0,3,12.0,1,1,0,0,19,13,13
21,2,28.96,47.15,0.11,0,293,1619,97,4.49,0,2,2,0,-4,16.0,0,1,1,0,19,13,13
34,0,30.63,34.66,0.51,0,81,1042,73,1.97,2,0,0,1,2,10.0,1,0,1,0,23,22,26
14,2,24.26,54.66,1.58,0,273,2482,58,1.31,3,1,0,1,7,20.0,1,1,2,0,23,22,26
1,1,30.53,25.23,3.43,0,234,864,36,1.35,1,1,1,2,2,9.0,1,0,0,0,25,27,23
35,0,26.76,43.73,0.12,0,125,689,73,2.61,3,2,2,0,-1,10.0,0,1,1,0,19,13,13
32,1,18.34,63.08,0.48,1,32,1751,75,4.9,2,1,2,0,4,12.0,1,1,1,0,19,13,13
15,0,18.18,71.37,0.38,0,398,1780,27,4.05,3,2,0,1,7,21.0,1,1,1,0,23,22,26
25,2,17.79,51.0,1.18,0,417,470,15,4.04,2,0,2,0,-1,11.0,0,1,2,0,19,13,13
20,1,19.27,66.41,1.41,0,60,1538,49,1.8,3,2,0,1,-3,13.0,0,1,2,0,23,22,26
11,1,20.61,40.15,4.53125,0,472,364,18,4.37,0,2,2,0,2,10.0,1,1,0,0,19,13,13
48,1,26.88,41.37,1.28,0,436,799,71,1.76,0,0,2,0,0,14.0,0,1,2,0,19,13,13
2,0,29.71,46.39,0.83,0,388,301,55,1.85,0,1,2,0,1,14.0,1,1,2,0,19,13,13
19,2,27.48,47.43,1.05,0,194,629,67,2.95,1,0,2,0,0,10.0,0,1,2,0,19,13,13
8,2,32.22,33.28,1.04,0,482,37,4,4.73,2,2,0,1,7,26.5,1,0,2,0,23,22,26
11,0,29.44,60.84,0.62,0,494,1692,72,4.78,0,0,2,0,-4,11.0,0,1,2,0,19,13,13
12,0,26.54,46.61,0.48,0,188,318,75,3.16,3,0,2,0,-2,12.0,0,1,1,0,19,13,13
20,2,38.98875,34.48,0.27,1,29,1171,13,1.4,2,0,1,2,-4,9.0,0,0,1,0,25,27,23
20,2,31.36,46.73,3.29,0,185,534,7,2.68,1,1,0,1,-4,6.0,0,0,0,0,23,22,26
22,2,30.19,52.68,0.26,0,289,134,29,1.1,1,0,0,1,-5,11.0,0,0,1,0,23,22,26
9,2,26.89,39.68,0.11,0,253,2279,66,4.74,1,1,2,0,-4,7.0,0,1,1,0,19,13,13
27,2,26.43,41.69,1.67,0,366,1705,18,2.54,1,1,2,0,2,15.0,1,1,0,0,19,13,13
14,0,29.44,67.31,0.38,0,132,295,25,2.86,1,0,2,0,1,14.0,1,1,1,0,19,13,13
47,2,20.36,54.12,2.76,0,377,263,42,3.06,1,2,0,1,7,26.5,1,1,0,0,23,22,26
16,0,33.12,48.33,3.18,0,87,1308,25,2.78,0,2,0,1,-3,12.0,0,0,0,0,23,22,26
40,2,25.88,33.79,0.48,0,446,125,55,4.73,2,0,2,0,-4,6.0,0,1,1,0,19,13,13
27,0,26.85,40.09,1.35,0,354,1664,90,3.52,0,1,2,0,-3,13.0,0,1,2,0,19,13,13
25,2,35.26,40.76,0.24,0,210,998,0,1.75,3,2,0,1,-5,6.0,0,0,1,0,23,22,26
32,1,33.15,47.04,0.5,0,400,773,55,1.17,0,0,0,1,-3,12.0,0,0,1,0,23,22,26
46,1,26.13,63.48,0.57,0,423,314,17,3.88,0,2,2,0,1,16.0,1,1,1,0,19,13,13
33,1,27.07,50.55,1.75,0,475,1878,12,2.48,3,0,2,0,-3,12.0,0,1,0,0,19,13,13
31,2,23.34,53.16,0.63,0,451,334,57,3.25,0,1,2,0,-1,6.0,0,1,2,0,19,13,13
48,1,28.62,44.28,0.18,0,379,180,74,2.69,2,1,2,0,-2,6.0,0,1,1,0,19,13,13
44,0,24.7,42.24,0.29,1,32,1272,40,2.48,2,1,0,1,2,17.0,1,1,1,0,23,22,26
13,2,18.37,63.46,1.68,0,423,204,77,2.84,1,1,2,0,-5,9.0,0,1,0,0,19,13,13
36,0,24.84,34.95,2.12,0,277,2318,67,2.73,0,1,2,0,-4,12.0,0,1,0,0,19,13,13
36,2,34.26,47.03,0.55,0,335,975,56,2.03,1,0,0,1,-5,12.0,0,0,1,0,23,22,26
32,0,27.18,66.58,0.38,0,424,1379,48,3.55,1,2,2,0,-2,8.0,0,1,1,0,19,13,13
25,1,18.65,59.63,0.23,0,360,239,73,1.04,3,2,0,1,7,26.5,1,1,1,0,23,22,26
3,1,22.89,47.31,2.2,0,265,2047,94,4.52,3,1,2,0,3,12.0,1,1,0,0,19,13,13
48,0,30.11,53.03,0.02,0,62,2096,91,2.55,3,2,2,0,2,8.0,1,0,1,0,19,13,13
37,2,28.32,53.06,0.61,0,320,133,6,4.48,0,1,2,0,-3,9.0,0,1,2,0,19,13,13
47,2,22.67,39.59,2.23,0,419,1908,84,4.11,1,1,2,0,7,20.0,1,1,0,0,19,13,13
8,2,25.33,38.55,2.65,0,262,2523,47,1.38,0,2,0,1,-2,6.0,0,1,0,0,23,22,26
46,1,28.79,46.27,0.64,0,477,112,80,4.17,3,1,2,0,0,18.0,0,1,2,0,19,13,13
11,2,24.94,39.1,0.93,0,125,2527,38,1.28,2,2,2,0,-3,11.0,0,1,2,0,19,13,13
21,1,27.25,44.1,1.93,0,300,2430,73,1.59,0,1,2,0,-2,13.0,0,1,0,0,19,13,13
21,2,26.84,50.56,0.41,0,333,2498,3,2.83,3,1,2,0,1,9.0,1,1,1,0,19,13,13
19,1,23.57,59.58,0.19,0,237,1509,23,3.51,2,0,2,0,1,14.0,1,1,1,0,19,13,13
46,1,25.8,61.28,0.79,0,122,1881,20,3.07,0,1,2,0,0,7.0,0,1,2,0,19,13,13
9,2,38.57,65.02,1.09,0,112,1973,19,1.39,0,1,0,1,-5,13.0,0,0,2,0,23,22,26
31,0,26.51,44.11,0.34,0,449,2227,34,4.05,1,1,2,0,0,16.0,0,1,1,0,19,13,13
6,0,19.43,52.63,2.73,0,309,578,74,4.22,0,2,2,0,-1,9.0,0,1,0,0,19,13,13
20,2,32.67,46.05,0.15,0,313,2305,22,1.7,0,0,0,1,1,16.0,1,0,1,0,23,22,26
29,2,11.47,54.79,3.32,0,57,1571,13,4.31,0,1,0,1,-2,12.0,0,1,0,0,23,22,26
3,1,26.07,49.04,0.25,0,492,223,89,1.45,3,1,2,0,-4,14.0,0,1,1,0,19,13,13
17,0,25.47,59.22,1.9,0,114,1181,54,4.8,1,0,2,0,-5,9.0,0,1,0,0,19,13,13
26,1,25.01,30.62,0.82,0,380,749,1,3.8,2,1,2,0,1,11.0,1,1,2,0,19,13,13
47,1,25.32,69.54,1.16,0,298,699,74,3.28,2,1,2,0,2,12.0,1,1,2,0,19,13,13
9,0,26.4,58.09,1.75,0,172,2529,64,3.95,2,0,2,0,1,9.0,1,1,0,0,19,13,13
18,0,14.38,55.55,4.53125,0,136,2353,5,4.07,0,2,0,1,-5,8.0,0,1,0,0,23,22,26
18,1,28.56,55.81,0.01,0,432,747,77,1.17,1,0,2,0,1,18.0,1,1,1,0,19,13,13
34,2,19.97,48.08,0.85,0,129,427,27,3.61,1,1,2,0,0,10.0,0,1,2,0,19,13,13
15,0,23.46,46.53,0.34,0,224,807,13,4.28,2,2,2,0,-1,11.0,0,1,1,0,19,13,13
41,1,30.18,76.21,1.93,0,470,3,31,1.51,1,0,0,1,1,13.0,1,0,0,0,23,22,26
29,0,25.27,48.03,1.31,0,498,459,99,1.49,1,2,0,1,7,21.0,1,1,2,0,23,22,26
9,1,22.72,58.98,1.35,0,346,2313,15,3.96,1,0,2,0,0,10.0,0,1,2,0,19,13,13
36,2,29.86,48.52,2.49,0,333,948,3,4.95,0,0,2,0,-1,11.0,0,1,0,0,19,13,13
24,0,21.39,28.24,0.59,0,403,2260,16,4.23,3,1,0,1,7,26.0,1,1,2,0,23,22,26
30,0,29.99,61.83,1.33,0,433,200,93,1.75,1,0,2,0,-4,14.0,0,1,2,0,19,13,13
29,2,20.44,46.66,0.91,0,341,468,56,1.22,3,0,2,0,-1,9.0,0,1,2,0,19,13,13
47,2,21.81,57.97,1.31,0,203,1536,50,4.37,0,0,2,0,7,24.0,1,1,2,0,19,13,13
20,0,29.53,54.06,0.12,0,114,2496,89,4.08,0,1,2,0,7,26.5,1,1,1,0,19,13,13
29,1,26.9,56.91,2.14,0,102,1461,72,2.34,3,1,2,0,1,18.0,1,1,0,0,19,13,13
13,1,25.59,48.34,0.91,1,36,1232,14,4.74,1,1,2,0,-1,10.0,0,1,2,0,19,13,13
41,0,16.65,57.12,0.24,0,343,884,46,4.7,2,1,2,0,-2,7.0,0,1,1,0,19,13,13
39,2,23.9,54.38,2.0,0,295,1649,60,4.33,1,0,2,0,-1,6.0,0,1,0,0,19,13,13
6,0,26.15,42.76,1.05,0,290,2492,26,3.42,0,0,2,0,-4,13.0,0,1,2,0,19,13,13
19,0,18.21,60.08,3.43,0,257,613,74,3.12,3,0,2,0,0,11.0,0,1,0,0,19,13,13
32,2,31.13,54.51,0.86,0,447,1768,6,1.44,1,1,0,1,2,15.0,1,0,2,0,23,22,26
12,2,19.58,71.01,0.09,0,111,1403,32,3.48,2,2,2,0,-2,16.0,0,1,1,0,19,13,13
17,1,25.27,56.28,1.67,0,173,1299,55,1.73,0,0,2,0,-3,15.0,0,1,0,0,19,13,13
33,1,18.24,49.27,1.02,0,65,2039,1,1.08,3,0,0,1,7,19.0,1,1,2,0,23,22,26
16,1,31.65,41.13,0.88,0,241,2080,3,4.22,0,0,2,0,-4,11.0,0,0,2,0,19,13,13
6,2,23.44,54.78,2.72,0,169,2370,54,2.6,2,2,2,0,0,15.0,0,1,0,0,19,13,13
8,1,24.96,59.76,1.18,0,429,1785,98,3.01,0,0,2,0,-2,7.0,0,1,2,0,19,13,13
33,2,19.65,54.51,2.95,0,267,1848,77,1.78,3,2,0,1,-2,16.0,0,1,0,0,23,22,26
0,0,26.64,44.75,2.2,0,469,1983,15,1.25,2,2,2,0,-1,8.0,0,1,0,0,19,13,13
3,1,26.75,53.14,1.47,0,356,1997,39,1.86,0,2,2,0,-2,14.0,0,1,2,0,19,13,13
34,2,27.63,26.11,3.69,0,270,1819,10,2.67,2,0,0,1,-1,5.0,0,1,0,0,23,22,26
46,1,25.8,60.04,0.72,0,366,2357,66,1.29,0,2,2,0,-4,10.0,0,1,2,0,19,13,13
43,0,22.55,48.99,2.7,0,109,78,75,1.75,0,0,0,1,-4,6.0,0,1,0,0,23,22,26
29,2,18.76,43.18,0.42,0,346,963,73,2.56,3,0,2,0,1,9.0,1,1,1,0,19,13,13
9,1,23.43,65.3,0.64,0,143,656,21,2.32,0,2,0,1,2,16.0,1,1,2,0,23,22,26
41,2,29.86,38.82,3.56,0,390,813,67,4.73,3,2,2,0,-1,6.0,0,1,0,0,19,13,13
14,2,28.0,51.8,2.12,1,40,2010,93,2.51,0,1,2,0,-5,10.0,0,1,0,0,19,13,13
23,0,23.11,54.86,0.25,0,423,1644,47,2.73,3,1,2,0,7,26.5,1,1,1,0,19,13,13
12,2,23.66,53.48,1.03,0,373,607,88,3.33,2,1,2,0,-3,17.0,0,1,2,0,19,13,13
8,1,34.32,46.82,1.9,0,340,1263,86,1.24,0,0,0,1,7,25.0,1,0,0,0,23,22,26
36,1,32.74,49.32,0.25,0,417,1348,43,3.58,2,2,2,0,-4,15.0,0,0,1,0,19,13,13
48,2,27.99,47.64,1.59,0,134,951,36,2.14,0,1,2,0,-4,7.0,0,1,2,0,19,13,13
41,2,15.94,39.67,1.12,1,45,2116,97,1.7,2,2,0,1,1,17.0,1,1,2,0,23,22,26
36,0,29.2,51.33,4.53125,0,264,821,3,2.03,2,1,0,1,7,22.0,1,1,0,0,23,22,26
17,0,24.8,24.06,1.14,0,261,835,45,2.83,1,1,2,0,-3,7.0,0,1,2,0,19,13,13
33,2,27.24,56.04,1.38,0,319,1811,32,1.6,3,1,2,0,0,9.0,0,1,2,0,19,13,13
22,1,22.68,64.24,0.3,0,187,1113,64,3.8,2,0,2,0,5,20.0,1,1,1,0,19,13,13
6,1,20.98,30.96,0.23,0,318,1113,4,1.56,1,1,0,1,1,11.0,1,1,1,0,23,22,26
40,1,24.51,34.84,0.07,0,138,2066,36,4.96,1,0,2,0,-3,14.0,0,1,1,0,19,13,13
3,1,30.43,47.68,0.22,0,440,1206,33,4.98,3,0,2,0,0,12.0,0,0,1,0,19,13,13
28,2,26.13,62.98,0.99,1,7,2477,60,1.47,2,0,0,1,-1,10.0,0,1,2,0,23,22,26
47,2,18.66,46.57,0.16,0,224,1512,15,1.36,2,1,2,0,-5,8.0,0,1,1,0,19,13,13
26,0,29.51,42.32,2.88,1,47,1212,79,4.86,0,1,0,1,-4,13.0,0,1,0,0,23,22,26
26,2,28.63,75.9,0.01,0,458,297,61,3.79,2,0,2,0,0,12.0,0,1,1,0,19,13,13
9,1,30.04,50.94,0.44,0,139,671,29,4.59,1,2,2,0,-4,9.0,0,0,1,0,19,13,13
28,0,28.99,32.97,1.71,0,332,1786,34,2.86,2,2,0,1,7,19.0,1,1,0,0,23,22,26
36,2,14.61,52.0,0.49,0,295,2110,30,2.26,2,1,0,1,-2,10.0,0,1,1,0,23,22,26
1,2,27.85,39.51,1.28,0,84,2343,20,1.74,2,2,2,0,-2,7.0,0,1,2,0,19,13,13
26,2,21.85,34.3,1.8,0,141,1028,15,1.07,1,2,0,1,3,12.0,1,1,0,0,23,22,26
3,2,21.21,35.89,3.21,0,373,861,8,4.52,0,0,2,0,0,6.0,0,1,0,0,19,13,13
17,2,30.8,54.13,1.19,0,415,225,80,1.46,0,1,0,1,7,25.0,1,0,2,0,23,22,26
48,2,28.69,47.16,1.93,0,333,2535,24,3.74,3,0,2,0,0,9.0,0,1,0,0,19,13,13
10,2,27.15,55.09,0.6,0,492,1135,40,2.62,2,1,2,0,-2,14.0,0,1,2,0,19,13,13
31,0,22.69,44.88,3.76,0,82,232,53,2.99,2,2,2,0,-2,13.0,0,1,0,0,19,13,13
12,1,22.32,54.75,0.06,0,313,1492,4,4.12,1,2,2,0,1,17.0,1,1,1,0,19,13,13
23,1,23.82,40.57,0.06,0,361,894,35,1.44,3,1,2,0,0,8.0,0,1,1,0,19,13,13
17,1,22.31,54.69,0.64,0,315,362,88,4.15,1,0,2,0,2,13.0,1,1,2,0,19,13,13
37,1,30.45,46.58,2.47,0,132,1966,9,1.53,1,1,0,1,0,10.0,0,0,0,0,23,22,26
16,1,18.76,45.07,1.55,0,249,417,36,3.34,1,0,2,0,0,8.0,0,1,2,0,19,13,13
13,2,17.77,37.21,1.66,0,440,1859,34,2.89,0,2,2,0,-3,16.0,0,1,0,0,19,13,13
34,2,22.05,48.8,1.2,0,476,1708,55,4.95,0,1,2,0,0,15.0,0,1,2,0,19,13,13
10,0,21.4,48.98,4.53125,0,471,691,92,3.45,0,2,2,0,-4,12.0,0,1,0,0,19,13,13
32,1,23.68,42.67,0.43,0,484,80,69,3.79,0,1,2,0,-2,13.0,0,1,1,0,19,13,13
27,0,37.07,65.17,0.17,0,372,579,87,3.71,0,1,0,1,-5,12.0,0,0,1,0,23,22,26
16,2,23.16,50.32,0.1,0,118,1726,23,1.41,3,0,2,0,-4,14.0,0,1,1,0,19,13,13
30,1,15.62,42.01,1.6,0,137,1759,30,1.45,2,2,2,0,-4,6.0,0,1,2,0,19,13,13
49,1,17.64,27.15,1.2,0,494,1671,73,3.37,2,0,2,0,0,17.0,0,1,2,0,19,13,13
12,2,23.8,23.97,3.09,0,442,32,17,4.09,1,0,0,1,-2,15.0,0,1,0,0,23,22,26
14,0,37.13,53.68,1.93,0,406,1482,62,3.71,0,0,2,0,-4,6.0,0,0,0,0,19,13,13
37,0,25.38,44.8,0.76,0,82,672,49,2.83,2,2,2,0,-2,13.0,0,1,2,0,19,13,13
28,0,24.58,60.97,1.08,0,493,709,77,4.32,0,2,2,0,7,26.5,1,1,2,0,19,13,13
9,2,31.23,58.39,4.13,0,76,805,61,4.82,3,1,0,1,5,17.0,1,0,0,0,23,22,26
44,1,26.04,59.86,0.88,0,288,259,34,4.56,2,2,2,0,7,24.0,1,1,2,0,19,13,13
15,0,38.14,66.8,0.55,0,264,1384,5,3.52,3,0,0,1,-3,11.0,0,0,1,0,23,22,26
49,2,19.63,56.46,2.72,0,298,694,63,2.56,1,1,0,1,7,26.5,1,1,0,0,23,22,26
11,0,24.34,51.96,0.31,0,370,241,28,1.56,3,0,0,1,7,21.0,1,1,1,0,23,22,26
33,1,25.51,42.46,0.51,0,292,845,35,2.37,0,2,2,0,-2,8.0,0,1,1,0,19,13,13
2,0,21.69,52.9,0.2,0,342,1551,7,3.36,1,0,2,0,-1,9.0,0,1,1,0,19,13,13
36,0,15.66,30.12,0.68,0,370,896,91,2.99,0,2,2,0,-3,7.0,0,1,2,0,19,13,13
49,1,27.19,54.49,2.37,1,48,352,98,1.53,3,2,0,1,-4,12.0,0,1,0,0,23,22,26
44,2,34.76,50.78,1.49,0,68,1650,11,2.8,1,1,0,1,7,26.5,1,0,2,0,23,22,26
0,0,18.99,58.83,0.79,0,403,873,84,2.67,1,0,2,0,0,13.0,0,1,2,0,19,13,13
20,2,21.66,55.34,0.62,0,183,213,56,3.59,1,1,2,0,1,13.0,1,1,2,0,19,13,13
4,2,22.04,35.7,1.72,0,60,160,55,4.96,3,1,2,0,0,13.0,0,1,0,0,19,13,13
0,1,16.69,65.5,2.71,0,498,1215,64,2.42,3,1,0,1,2,18.0,1,1,0,0,23,22,26
39,1,25.03,59.83,1.56,0,356,1101,72,3.35,0,0,2,0,1,18.0,1,1,2,0,19,13,13
29,0,22.55,57.79,1.29,0,175,1036,16,2.16,3,0,2,0,-3,11.0,0,1,2,0,19,13,13
45,2,20.71,61.25,2.16,0,214,1920,92,2.66,2,0,2,0,-5,6.0,0,1,0,0,19,13,13
12,0,32.17,43.04,2.23,0,210,397,4,2.65,3,0,2,0,4,13.0,1,0,0,0,19,13,13
1,1,16.48,60.54,0.5,1,3,1882,8,2.68,0,0,2,0,-1,9.0,0,1,1,0,19,13,13
41,1,24.23,59.6,0.12,0,98,2052,97,2.12,2,0,2,0,-5,9.0,0,1,1,0,19,13,13
19,0,21.18,51.16,0.99,0,351,294,69,1.27,0,2,2,0,-3,11.0,0,1,2,0,19,13,13
21,2,18.87,51.35,0.01,0,357,2536,38,1.28,2,1,2,0,-2,9.0,0,1,1,0,19,13,13
3,1,19.54,44.64,1.58,0,191,1107,51,2.81,2,1,2,0,2,16.0,1,1,2,0,19,13,13
14,1,22.4,50.07,0.11,0,339,257,35,2.16,1,0,0,1,7,26.5,1,1,1,0,23,22,26
21,0,23.86,55.52,2.28,0,96,1583,46,2.46,0,2,2,0,4,15.0,1,1,0,0,19,13,13
30,2,25.48,67.28,2.01,0,238,54,69,1.26,3,0,0,1,1,16.0,1,1,0,0,23,22,26
22,1,27.22,34.5,0.03,0,201,1453,13,1.51,2,2,0,1,-4,6.0,0,1,1,0,23,22,26
47,1,19.82,48.13,1.05,0,141,2377,76,4.71,1,2,2,0,0,12.0,0,1,2,0,19,13,13
10,0,28.36,52.48,2.69,0,308,2093,6,4.04,2,2,2,0,-3,16.0,0,1,0,0,19,13,13
11,1,17.84,49.3,0.2,0,238,1725,34,4.54,1,1,2,0,0,11.0,0,1,1,0,19,13,13
0,2,25.12,58.4,1.49,0,166,657,40,3.29,3,2,2,0,-3,8.0,0,1,2,0,19,13,13
2,1,27.03,45.0,0.61,0,84,248,14,2.33,3,2,0,1,7,16.0,1,1,2,0,23,22,26
15,0,26.25,47.05,1.68,0,433,1223,43,4.07,1,0,2,0,-3,14.0,0,1,0,0,19,13,13
22,1,31.61,44.48,0.85,0,228,484,16,4.37,0,1,2,0,1,15.0,1,0,2,0,19,13,13
33,1,27.38,46.95,2.11,0,391,1704,29,1.17,1,2,2,0,-1,15.0,0,1,0,0,19,13,13
18,1,33.35,72.05,0.34,0,421,1054,26,2.33,1,2,0,1,-1,9.0,0,0,1,0,23,22,26
15,2,33.86,26.27,1.07,0,451,151,5,2.81,3,2,0,1,1,13.0,1,0,2,0,23,22,26
28,1,28.23,57.04,1.65,0,224,453,78,2.91,2,1,2,0,-1,10.0,0,1,0,0,19,13,13
15,2,18.08,52.24,1.19,0,244,1743,43,1.71,2,2,2,0,-2,18.0,0,1,2,0,19,13,13
17,2,25.67,46.73,0.43,0,411,163,62,1.79,1,1,0,1,6,15.0,1,1,1,0,23,22,26
18,0,24.45,58.0,2.04,0,415,1999,9,3.26,0,1,2,0,-1,13.0,0,1,0,0,19,13,13
24,1,17.78,50.19,0.1,0,274,218,64,2.06,3,1,0,1,7,26.5,1,1,1,0,23,22,26
40,2,29.16,55.31,1.51,0,160,953,39,2.09,3,2,2,0,0,17.0,0,1,2,0,19,13,13
0,1,23.53,52.01,3.2,0,238,2287,97,3.58,2,0,2,0,-4,12.0,0,1,0,0,19,13,13
0,2,25.79,48.98,0.78,0,138,795,1,4.68,1,0,2,0,-3,15.0,0,1,2,0,19,13,13
17,1,31.16,54.37,0.73,0,407,1209,23,4.51,3,2,2,0,-4,7.0,0,0,2,0,19,13,13
28,1,27.92,40.39,0.1,0,65,902,80,2.42,2,1,2,0,0,15.0,0,1,1,0,19,13,13
39,2,30.48,49.87,2.24,1,20,1064,42,3.97,1,2,0,1,-3,8.0,0,0,0,0,23,22,26
42,2,30.47,48.54,0.25,0,441,189,86,1.61,1,0,0,1,-4,15.0,0,0,1,0,23,22,26
0,0,24.03,46.95,0.16,0,159,2504,65,3.47,3,2,2,0,-4,13.0,0,1,1,0,19,13,13
1,2,23.34,50.8,4.03,0,269,422,56,1.72,2,2,0,1,-4,11.0,0,1,0,0,23,22,26
0,1,25.93,59.81,3.03,0,467,1578,96,1.98,0,0,0,1,-3,12.0,0,1,0,0,23,22,26
3,2,26.34,39.72,0.63,0,55,842,98,1.31,0,0,2,0,-4,15.0,0,1,2,0,19,13,13
18,2,24.2,71.54,0.22,0,346,1118,85,3.24,2,2,2,0,-3,9.0,0,1,1,0,19,13,13
23,1,21.55,49.47,0.31,1,25,1655,9,1.9,3,0,0,1,3,18.0,1,1,1,0,23,22,26
11,0,19.6,50.76,0.97,0,112,614,14,4.06,1,0,2,0,-4,5.0,0,1,2,0,19,13,13
6,0,27.07,52.51,0.01,0,85,33,55,2.67,2,2,2,0,7,22.0,1,1,1,0,19,13,13
41,0,20.23,44.66,0.79,0,202,841,67,3.44,1,1,2,0,-1,8.0,0,1,2,0,19,13,13
25,0,21.94,41.68,1.53,1,34,23,72,3.85,1,0,2,0,-3,15.0,0,1,2,0,19,13,13
45,2,24.93,67.02,3.42,0,225,2356,68,4.08,3,0,0,1,-2,11.0,0,1,0,0,23,22,26
29,2,20.28,40.75,2.57,0,481,1470,88,1.48,0,2,0,1,-4,14.0,0,1,0,0,23,22,26
17,0,19.73,57.27,0.05,0,145,2414,96,1.31,3,2,2,0,0,6.0,0,1,1,0,19,13,13
28,0,33.54,61.21,0.7,0,498,1051,48,3.72,2,1,2,0,-3,8.0,0,0,2,0,19,13,13
24,2,27.89,35.49,0.45,0,117,2385,39,2.26,1,1,2,0,0,12.0,0,1,1,0,19,13,13
26,2,20.65,61.99,0.2,0,354,831,0,1.19,1,2,2,0,-2,12.0,0,1,1,0,19,13,13
5,0,26.77,36.87,2.31,0,376,1390,80,2.93,2,2,2,0,7,26.5,1,1,0,0,19,13,13
33,1,27.71,55.43,3.91,0,185,425,62,2.16,3,1,0,1,-2,10.0,0,1,0,0,23,22,26
41,2,20.87,50.46,0.19,0,428,2442,53,3.09,3,1,2,0,-1,6.0,0,1,1,0,19,13,13
40,2,20.56,43.17,0.14,0,254,55,94,1.86,1,2,2,0,0,17.0,0,1,1,0,19,13,13
35,2,26.91,50.41,0.11,0,413,247,28,4.29,2,2,2,0,-1,10.0,0,1,1,0,19,13,13
25,1,26.44,52.1,1.24,0,300,620,47,3.17,2,2,2,0,-2,6.0,0,1,2,0,19,13,13
26,2,26.78,72.37,0.85,0,158,1945,52,1.63,3,0,0,1,-1,10.0,0,1,2,0,23,22,26
0,0,25.93,37.03,0.19,0,138,281,29,4.43,0,0,2,0,-3,12.0,0,1,1,0,19,13,13
15,1,25.21,43.03,1.16,0,393,466,28,1.96,2,2,2,0,-5,14.0,0,1,2,0,19,13,13
36,2,30.13,47.38,4.19,0,334,431,60,2.86,3,0,0,1,7,26.5,1,0,0,0,23,22,26
22,2,13.69,63.32,1.12,0,374,2460,3,2.85,3,2,0,1,7,23.0,1,1,2,0,23,22,26
9,2,24.5,40.54,0.71,0,232,1812,19,4.95,1,2,2,0,3,16.0,1,1,2,0,19,13,13
19,1,24.02,59.17,2.3,0,288,74,46,1.62,0,1,0,1,7,26.5,1,1,0,0,23,22,26
19,1,27.57,44.81,0.45,0,464,2159,29,1.61,0,2,2,0,-3,6.0,0,1,1,0,19,13,13
30,0,29.2,32.34,0.57,0,92,1835,7,4.69,3,1,2,0,-1,12.0,0,1,1,0,19,13,13
45,1,22.02,55.29,2.42,0,258,1411,56,3.0,0,0,2,0,-1,15.0,0,1,0,0,19,13,13
38,1,29.96,54.51,4.13,0,280,929,53,1.73,3,2,0,1,-5,8.0,0,1,0,0,23,22,26
36,0,18.25,55.91,0.12,0,425,1758,24,4.82,2,2,2,0,-3,8.0,0,1,1,0,19,13,13
49,1,24.45,51.73,2.28,0,272,574,18,3.6,3,2,2,0,-2,7.0,0,1,0,0,19,13,13
37,2,26.63,48.99,4.13,0,350,1621,89,2.58,3,0,2,0,-4,16.0,0,1,0,0,19,13,13
47,0,20.69,50.83,2.01,0,404,2405,68,3.87,0,1,2,0,7,23.0,1,1,0,0,19,13,13
47,0,27.58,58.7,1.76,0,62,1896,92,3.77,3,1,2,0,-2,7.0,0,1,0,0,19,13,13
37,0,30.12,45.34,0.58,0,355,1779,25,2.53,3,2,2,0,-2,9.0,0,0,2,0,19,13,13
41,1,21.98,52.19,1.39,0,225,2162,85,2.34,1,0,2,0,-2,8.0,0,1,2,0,19,13,13
7,2,27.61,29.86,0.32,0,317,1169,4,1.69,2,2,0,1,-2,9.0,0,1,1,0,23,22,26
40,1,28.8,42.12,1.32,1,6,2453,3,2.48,3,1,0,1,-1,15.0,0,1,2,0,23,22,26
16,1,26.62,47.59,4.53125,0,219,1820,63,1.67,3,0,0,1,-1,16.0,0,1,0,0,23,22,26
31,0,24.95,54.4,0.09,0,464,1262,25,4.65,3,2,2,0,-3,15.0,0,1,1,0,19,13,13
16,0,15.02,46.12,2.18,0,399,2208,49,2.88,0,2,2,0,-4,9.0,0,1,0,0,19,13,13
5,1,26.07,45.59,0.75,0,470,618,43,1.57,3,0,2,0,-2,6.0,0,1,2,0,19,13,13
28,0,20.92,71.21,0.12,0,140,39,79,3.68,3,1,2,0,-3,14.0,0,1,1,0,19,13,13
14,2,25.13,54.01,0.36,0,150,1860,41,2.28,3,1,2,0,-1,15.0,0,1,1,0,19,13,13
18,1,24.25,61.12,0.01,0,488,2099,30,2.89,1,0,2,0,-1,7.0,0,1,1,0,19,13,13
49,2,21.61,58.97,2.72,0,399,1712,34,4.37,2,0,2,0,2,17.0,1,1,0,0,19,13,13
10,2,29.0,55.34,0.34,0,232,1250,74,4.69,2,2,2,0,-2,18.0,0,1,1,0,19,13,13
19,2,28.25,66.42,3.49,0,304,1412,27,2.01,1,0,0,1,-3,10.0,0,1,0,0,23,22,26
