Order_ID,Buyer_ID,Supplier_ID,Product_Category,Quantity_Ordered,Shipping_Mode,Order_Value_USD,Delay_Days,Disruption_Type,Disruption_Severity,Historical_Disruption_Count,Supplier_Reliability_Score,Organization_ID,Dominant_Buyer_Flag,Available_Historical_Records,Data_Sharing_Consent,Federated_Round,Parameter_Change_Magnitude,Communication_Cost_MB,Energy_Consumption_Joules,Supply_Risk_Flag,processing_time_days,transit_time_days,total_lead_time,resilience_score,resilience_label,risk_score
505,40,11,0,706,1,3300.99,2.0,4,0.0,14,0.87,9,0,350,1,8,0.3147,2.41,302.76,1,2,8.0,10,46.547999999999995,Medium,13.513000000000002
506,46,18,4,281,0,19009.09,2.0,0,0.0,9,0.85,5,0,66,1,7,0.3047,4.37,316.9,1,3,4.0,7,51.03999999999999,Medium,12.515
507,5,24,4,449,2,47250.2,1.0,4,0.0,13,0.93,18,0,864,1,9,0.2776,2.94,217.54,1,3,4.0,7,48.072,Medium,12.907
508,40,0,2,757,3,32265.85,2.0,4,0.0,9,0.56,10,0,861,1,8,0.2993,3.6,176.02,1,2,8.0,10,50.92399999999999,Medium,12.544
509,26,18,0,248,1,33738.22,1.0,0,0.0,13,0.85,6,0,457,1,5,0.468,2.61,173.17,1,1,6.0,7,48.04,Medium,12.915000000000001
510,7,11,1,386,3,31797.97,2.0,4,0.0,8,0.75,2,0,212,1,8,0.0142,2.48,128.61,1,2,10.0,12,51.9,Medium,12.325000000000001
511,8,9,4,275,1,10350.11,0.0,1,0.0,13,0.91,14,0,706,1,10,0.0334,2.51,196.43,0,2,3.0,5,48.664,Medium,12.509
512,31,6,0,935,3,21207.53,3.0,2,0.0,2,0.75,14,1,642,1,3,0.1038,2.35,139.75,1,4,10.0,14,56.7,Medium,11.525
513,40,1,4,930,2,37671.52,0.0,1,0.0,19,0.81,17,1,747,1,10,0.092,2.92,335.22,0,1,1.0,2,43.224000000000004,Medium,13.719000000000001
514,39,6,4,368,2,5517.96,2.0,2,0.0,15,0.74,15,0,211,1,7,0.0988,1.63,306.08,1,3,7.0,10,45.596,Medium,13.726000000000003
515,19,12,1,349,0,14253.71,2.0,3,0.0,1,0.74,10,1,339,1,4,0.3393,4.51,222.16,1,4,3.0,7,58.196,Medium,10.926000000000002
516,25,7,3,398,0,14177.8,1.0,2,0.0,9,0.88,10,0,372,1,5,0.2351,2.0,196.62,1,2,5.0,7,51.652,Medium,12.112000000000002
517,45,17,2,586,1,21884.94,0.0,1,0.0,2,0.81,5,0,901,1,9,0.496,1.16,156.93,0,3,5.0,8,58.524,Medium,10.319
518,33,2,2,999,2,49028.25,2.0,0,0.0,10,0.82,12,0,463,1,7,0.1212,0.93,290.96,1,1,7.0,8,50.128,Medium,12.718
519,16,10,1,698,3,3841.38,1.0,4,0.0,10,0.73,5,0,365,1,4,0.1623,0.56,463.51,1,1,9.0,10,50.692,Medium,12.327
520,48,16,4,12,3,26175.7,0.0,1,0.0,12,0.77,19,1,225,1,6,0.4923,2.4,358.57,0,3,2.0,5,49.507999999999996,Medium,12.323000000000002
521,41,1,0,438,3,9378.55,2.0,4,0.0,6,0.87,4,0,981,1,10,0.4176,1.34,384.99,1,4,11.0,15,53.74799999999999,Medium,11.913
522,37,19,4,151,0,48548.49,0.0,1,0.0,16,0.91,9,0,564,1,7,0.2402,0.6,425.47,0,1,3.0,4,45.964,Medium,13.109000000000002
523,37,27,1,385,3,6108.52,0.0,1,0.0,1,0.85,14,0,896,1,10,0.2818,2.84,208.24,0,2,9.0,11,59.44,Medium,10.115
524,16,6,2,679,0,20478.25,0.0,1,0.0,11,0.96,17,0,32,1,9,0.4232,3.56,78.29,0,3,6.0,9,50.483999999999995,Medium,12.104000000000003
525,32,13,4,333,0,37025.31,0.0,1,0.0,9,0.91,4,1,164,1,4,0.2457,0.89,330.15,0,4,7.0,11,52.263999999999996,Medium,11.709000000000001
526,29,9,2,155,1,35375.44,1.0,3,0.0,17,0.78,15,1,195,1,10,0.111,2.57,134.9,1,3,2.0,5,44.412,Medium,13.722000000000001
527,37,25,0,967,3,21425.07,7.0,2,0.0,10,0.84,16,0,258,1,3,0.4159,3.85,306.07,1,2,16.0,18,47.135999999999996,Medium,14.716000000000001
528,22,3,2,302,3,17652.95,3.0,0,0.0,15,0.96,3,1,758,1,8,0.2735,4.94,382.78,1,2,9.0,11,45.084,Medium,14.104000000000003
529,48,3,2,674,2,20181.81,7.5,4,0.0,16,0.81,17,0,814,1,1,0.085,3.5,402.64,1,4,16.5,21,39.924,Low,16.590875
530,43,5,3,441,1,13581.68,0.0,1,0.0,18,0.91,12,1,143,1,9,0.2577,1.6,185.83,0,2,4.0,6,44.164,Medium,13.509
531,3,27,3,714,2,10663.98,2.0,3,0.0,17,0.84,16,0,330,1,1,0.2125,3.72,280.59,1,2,4.0,6,43.836,Medium,14.116
532,46,21,3,958,1,24410.47,1.0,2,0.0,2,0.78,12,0,399,1,2,0.4397,3.19,329.43,1,1,10.0,11,57.912,Medium,10.722000000000001
533,20,26,2,984,3,13792.42,3.0,4,0.0,15,0.62,18,0,443,1,8,0.0718,1.45,418.77,1,3,5.0,8,44.948,Medium,14.138000000000002
534,41,3,1,594,0,14729.35,0.0,1,0.0,5,0.71,7,0,31,1,9,0.4389,4.33,392.62,0,1,2.0,3,55.784,Medium,10.929000000000002
535,25,3,2,408,0,33009.43,0.0,1,0.0,11,0.98,11,0,882,1,7,0.261,2.42,494.59,0,4,8.0,12,50.492,Medium,12.102
536,22,20,1,826,0,48442.6,2.0,0,0.0,10,0.83,19,0,609,1,3,0.2081,4.83,53.64,1,1,10.0,11,50.132,Medium,12.717000000000002
537,35,21,1,898,0,30380.04,1.0,4,0.0,14,0.78,12,0,674,1,7,0.0894,3.75,246.87,1,1,3.0,4,47.111999999999995,Medium,13.122
538,24,15,3,353,0,4310.48,0.0,1,0.0,14,0.97,17,1,134,1,6,0.3534,3.4,165.22,0,1,9.0,10,47.788,Medium,12.703000000000001
539,4,16,4,973,2,4241.39,0.0,1,0.0,15,0.79,1,0,88,1,2,0.4641,3.78,103.95,0,1,6.0,7,46.816,Medium,12.921
540,18,21,0,149,1,47595.45,7.0,0,0.0,9,0.76,14,0,867,1,3,0.1939,2.65,460.18,1,1,8.0,9,48.004,Medium,14.524000000000001
541,27,12,3,196,3,15215.89,2.0,4,0.0,11,0.88,4,0,977,1,10,0.1284,2.77,499.08,1,4,8.0,12,49.251999999999995,Medium,12.912
542,7,17,3,814,2,5057.32,5.0,2,0.0,12,0.86,7,1,60,1,10,0.2819,4.33,131.27,1,3,10.0,13,46.544,Medium,14.314000000000002
543,29,17,4,70,1,30152.71,0.0,1,0.0,3,0.6,17,0,737,1,5,0.4001,3.56,67.3,0,3,1.0,4,57.54,Medium,10.540000000000001
544,20,11,0,948,0,31370.61,0.0,1,0.0,6,0.74,1,1,185,1,10,0.0118,4.54,173.77,0,4,3.0,7,54.896,Medium,11.126000000000001
545,1,27,2,389,1,32600.99,1.0,0,0.0,1,0.74,0,1,879,1,4,0.3194,4.51,425.69,1,1,3.0,4,58.79599999999999,Medium,10.526000000000002
546,12,11,2,719,1,13736.4,0.0,1,0.0,14,0.69,9,0,262,1,2,0.3023,4.89,182.25,0,2,4.0,6,47.676,Medium,12.731000000000002
547,4,16,3,816,0,1247.98,0.0,1,0.0,7,0.76,6,0,975,1,4,0.1659,3.65,75.61,0,4,9.0,13,54.004,Medium,11.324
548,17,24,0,449,0,48268.26,1.0,2,0.0,6,0.71,13,0,255,1,8,0.2312,2.76,73.62,1,2,8.0,10,54.28399999999999,Medium,11.529000000000002
549,33,2,3,328,0,12919.21,7.5,3,0.0,14,0.6,6,0,748,1,5,0.131,1.25,242.34,1,1,14.0,15,41.64,Medium,16.590875
550,11,24,1,311,3,33963.3,7.0,3,0.0,13,0.71,17,1,115,1,5,0.397,3.67,469.32,1,1,9.0,10,44.384,Medium,15.329000000000002
551,42,0,3,353,0,35478.18,2.0,4,0.0,7,0.54,1,1,202,1,10,0.3209,1.81,178.66,1,3,11.0,14,52.715999999999994,Medium,12.146
552,5,17,3,20,3,30695.37,0.0,1,0.0,11,0.79,12,0,325,1,3,0.271,1.77,242.22,0,1,2.0,3,50.416,Medium,12.120999999999999
553,40,17,2,71,0,15988.92,2.0,3,0.0,12,0.93,11,0,311,1,8,0.2023,1.57,95.87,1,3,4.0,7,48.372,Medium,13.107
554,20,9,2,854,3,13919.26,3.0,2,0.0,10,0.86,2,1,557,1,6,0.1528,4.44,272.11,1,4,12.0,16,49.544,Medium,13.114
555,2,15,2,235,1,30084.58,7.0,3,0.0,16,0.68,17,0,963,1,2,0.4131,4.41,363.45,1,1,15.0,16,41.672,Medium,15.932
556,28,20,1,162,2,43371.73,7.5,2,0.0,16,0.54,16,0,725,1,2,0.2312,3.34,172.02,1,2,16.5,20,39.816,Low,16.590875
557,15,28,2,720,1,47363.32,0.0,1,0.0,3,0.6,9,0,943,1,9,0.2557,2.63,183.52,0,2,3.0,5,57.54,Medium,10.540000000000001
558,42,18,0,573,1,5742.34,2.0,2,0.0,7,0.77,2,0,788,1,7,0.2652,3.52,428.89,1,2,11.0,13,52.80799999999999,Medium,12.123000000000001
559,1,26,4,781,0,8164.02,5.0,2,0.0,4,0.6,19,1,277,1,10,0.2297,3.23,54.66,1,4,10.0,14,53.64,Medium,12.740000000000002
560,15,27,0,580,3,47264.44,3.0,0,0.0,15,0.77,10,0,179,1,9,0.1355,2.37,336.41,1,2,10.0,12,45.007999999999996,Medium,14.123000000000001
561,1,27,0,593,2,36958.49,0.0,1,0.0,3,0.62,7,0,560,1,6,0.069,2.21,227.25,0,3,2.0,5,57.548,Medium,10.538
562,7,21,2,669,0,44208.19,2.0,0,0.0,14,0.92,18,1,464,1,5,0.0583,2.22,184.27,1,3,10.0,13,46.568,Medium,13.508000000000003
563,6,24,4,870,0,10530.32,7.5,2,0.0,11,0.7,1,0,660,1,1,0.3812,3.15,345.92,1,4,15.0,19,44.379999999999995,Medium,16.13
564,22,26,4,584,0,29585.5,0.0,1,0.0,4,0.62,15,1,301,1,6,0.1195,3.41,425.6,0,2,8.0,10,56.647999999999996,Medium,10.738000000000001
565,30,10,4,319,1,35206.41,0.0,1,0.0,15,0.91,9,0,573,1,6,0.0373,2.53,301.28,0,1,4.0,5,46.864000000000004,Medium,12.909
566,5,14,1,894,3,34165.54,0.0,1,0.0,13,0.67,18,0,808,1,3,0.4008,4.86,63.99,0,1,9.0,10,48.568,Medium,12.533
567,21,17,2,252,3,20703.51,0.0,1,0.0,9,0.56,11,1,810,1,3,0.0855,0.88,257.63,0,3,1.0,4,52.123999999999995,Medium,11.744000000000002
568,29,20,4,502,2,1262.05,0.0,1,0.0,6,0.79,0,0,150,1,3,0.3163,2.06,258.24,0,1,4.0,5,54.916,Medium,11.120999999999999
569,18,15,1,375,3,29354.84,0.0,1,0.0,12,0.79,16,0,155,1,3,0.1759,2.39,294.71,0,2,3.0,5,49.516,Medium,12.321
570,32,2,3,339,3,13028.53,2.0,2,0.0,19,0.86,3,0,434,1,7,0.072,0.58,351.93,1,2,5.0,7,42.044,Medium,14.514000000000003
571,12,13,3,116,0,22787.59,3.0,2,0.0,4,0.62,5,0,323,1,10,0.2131,2.14,58.69,1,3,6.0,9,54.848,Medium,11.938
572,26,3,1,235,0,47900.26,5.0,2,0.0,2,0.72,13,0,193,1,2,0.0173,1.73,275.91,1,1,10.0,11,55.488,Medium,12.328000000000001
573,24,22,1,834,1,20252.25,5.0,3,0.0,14,0.64,19,1,673,1,10,0.4221,2.78,314.74,1,1,9.0,10,44.656,Medium,14.736
574,19,26,2,227,0,42070.18,0.0,1,0.0,3,0.54,6,1,722,1,10,0.2616,2.01,204.51,0,2,5.0,7,57.516000000000005,Medium,10.546
575,35,14,2,946,0,9832.76,2.0,0,0.0,14,0.94,11,1,137,1,2,0.0782,3.77,350.76,1,3,4.0,7,46.57599999999999,Medium,13.506
576,16,10,3,762,0,33786.79,0.0,1,0.0,13,0.86,5,0,296,1,3,0.1261,2.79,152.68,0,4,2.0,6,48.644000000000005,Medium,12.514000000000001
577,3,2,4,515,0,48861.84,7.0,2,0.0,19,0.65,13,0,832,1,10,0.2295,1.08,192.82,1,2,9.0,11,38.96,Low,16.535
578,49,12,3,268,1,5543.71,0.0,1,0.0,18,0.8,9,0,262,1,7,0.1025,3.88,483.24,0,2,6.0,8,44.12,Medium,13.520000000000001
579,26,19,4,897,0,911.84,5.0,3,0.0,12,0.6,17,1,787,1,3,0.1416,0.95,206.63,1,2,9.0,11,46.44,Medium,14.340000000000002
580,43,22,4,783,2,21962.35,1.0,0,0.0,9,0.95,2,0,709,1,7,0.2718,4.28,205.93,1,1,3.0,4,51.67999999999999,Medium,12.105
581,6,5,2,526,2,5084.96,7.5,4,0.0,4,0.56,12,0,395,1,9,0.418,4.69,318.06,1,2,14.0,16,50.623999999999995,Medium,14.744
582,2,5,0,782,2,37545.03,0.0,1,0.0,19,0.5,11,1,239,1,10,0.2069,1.95,486.94,0,2,9.0,11,43.1,Medium,13.750000000000002
583,14,21,0,63,2,45770.16,5.0,4,0.0,19,0.75,5,0,280,1,4,0.3613,4.67,492.39,1,3,9.0,12,40.2,Medium,15.725000000000001
584,49,21,1,56,0,21984.04,0.0,1,0.0,5,0.79,12,0,780,1,7,0.4396,4.07,310.85,0,3,9.0,12,55.816,Medium,10.921
585,7,27,2,736,2,13306.23,0.0,1,0.0,3,0.79,18,1,820,1,9,0.116,4.65,50.49,0,4,5.0,9,57.616,Medium,10.520999999999999
586,35,10,4,698,0,22002.96,0.0,1,0.0,1,0.53,13,1,424,1,8,0.4055,3.5,455.3,0,3,1.0,4,59.312,Medium,10.147
587,46,29,0,530,1,36310.67,0.0,1,0.0,15,0.66,8,0,207,1,8,0.3811,1.56,306.61,0,2,5.0,7,46.763999999999996,Medium,12.934000000000001
588,20,28,4,108,2,948.18,0.0,1,0.0,17,0.75,16,0,332,1,9,0.1849,4.53,214.7,0,2,9.0,11,45.0,Medium,13.325000000000001
589,19,6,0,29,3,29677.97,5.0,4,0.0,4,0.61,8,1,65,1,5,0.4949,1.33,423.14,1,2,7.0,9,53.644,Medium,12.739
590,4,1,0,899,2,30857.94,5.0,3,0.0,3,0.94,10,0,840,1,5,0.1387,1.46,229.92,1,2,9.0,11,54.676,Medium,12.506
591,40,16,0,762,2,32065.57,5.0,2,0.0,12,0.54,16,0,212,1,3,0.1349,1.72,65.32,1,1,8.0,9,46.416,Medium,14.346
592,21,7,2,582,0,12480.09,2.0,4,0.0,18,0.74,15,0,792,1,5,0.3884,1.87,419.48,1,1,3.0,4,42.895999999999994,Medium,14.326000000000002
593,33,4,3,900,2,35845.61,0.0,1,0.0,1,0.85,13,0,630,1,8,0.223,2.82,295.64,0,3,3.0,6,59.44,Medium,10.115
594,21,10,4,499,3,5023.88,0.0,1,0.0,12,0.63,1,0,637,1,5,0.1721,3.71,202.16,0,4,4.0,8,49.452,Medium,12.337000000000002
595,38,18,2,428,0,10363.88,0.0,1,0.0,10,0.81,14,0,613,1,4,0.0975,4.67,162.9,0,1,6.0,7,51.324,Medium,11.919
596,15,24,2,699,0,43934.77,1.0,4,0.0,3,0.91,1,0,147,1,8,0.385,0.9,317.21,1,1,8.0,9,57.064,Medium,10.909
597,43,27,2,859,1,37066.8,0.0,1,0.0,19,0.6,13,0,431,1,7,0.3953,4.79,143.62,0,3,4.0,7,43.14,Medium,13.740000000000002
598,22,18,2,71,1,1180.4,5.0,4,0.0,19,0.96,12,1,824,1,6,0.2876,4.65,195.73,1,2,8.0,10,40.284,Medium,15.704000000000002
599,26,25,2,154,2,12794.62,2.0,4,0.0,14,0.78,18,1,66,1,5,0.4791,0.74,336.44,1,3,10.0,13,46.512,Medium,13.522000000000002
600,27,4,1,225,1,11113.12,2.0,3,0.0,3,0.65,6,1,571,1,5,0.1659,2.12,446.7,1,2,10.0,12,56.36,Medium,11.335
601,32,21,4,12,1,13904.91,3.0,2,0.0,8,0.72,13,0,80,1,10,0.1176,4.16,289.8,1,2,5.0,7,51.288,Medium,12.728000000000002
602,32,20,2,169,1,12754.21,7.0,2,0.0,6,0.66,13,0,920,1,2,0.342,3.25,391.6,1,2,14.0,16,50.664,Medium,13.934000000000001
603,9,18,4,748,0,3595.05,7.5,3,0.0,18,0.86,10,0,923,1,4,0.3816,4.01,393.38,1,2,16.5,19,38.144,Low,16.590875
604,42,16,1,790,0,23217.56,2.0,0,0.0,18,0.9,10,1,603,1,8,0.1202,3.74,348.96,1,2,5.0,7,42.959999999999994,Medium,14.31
605,23,3,1,129,0,36770.31,7.0,3,0.0,5,0.92,6,0,381,1,8,0.0475,2.74,160.63,1,2,13.0,15,51.668,Medium,13.708000000000002
606,33,27,4,902,1,30533.22,7.0,4,0.0,5,0.99,7,0,626,1,1,0.4072,0.69,440.05,1,1,10.0,11,51.696,Medium,13.701000000000002
607,24,27,0,98,0,33807.15,0.0,1,0.0,19,0.9,14,1,609,1,2,0.4885,3.13,246.32,0,1,3.0,4,43.26,Medium,13.71
608,28,22,3,338,1,4516.88,0.0,1,0.0,14,0.8,8,0,523,1,5,0.3259,0.72,69.89,0,2,9.0,11,47.72,Medium,12.720000000000002
609,41,9,0,589,0,47598.79,1.0,4,0.0,14,0.67,13,0,881,1,9,0.1462,3.22,160.08,1,3,4.0,7,47.068,Medium,13.133
610,42,20,0,919,0,42005.35,0.0,1,0.0,19,0.77,14,1,93,1,10,0.4984,4.1,394.5,0,4,1.0,5,43.208,Medium,13.723000000000003
611,10,15,0,366,3,40351.97,7.5,0,0.0,8,0.52,13,1,52,1,7,0.4477,3.13,81.11,1,4,15.0,19,47.007999999999996,Medium,15.548
612,19,20,2,619,2,41237.7,0.0,1,0.0,3,0.87,8,0,675,1,10,0.2616,4.99,116.31,0,3,4.0,7,57.647999999999996,Medium,10.513
613,23,15,1,276,1,46669.17,5.0,0,0.0,17,0.72,10,1,848,1,5,0.4144,2.55,362.4,1,2,12.0,14,41.988,Medium,15.328000000000001
614,13,1,0,626,3,27440.57,0.0,1,0.0,17,0.51,19,0,943,1,1,0.4098,3.87,451.67,0,4,8.0,12,44.903999999999996,Medium,13.349
615,43,16,1,961,0,10413.96,1.0,3,0.0,4,0.53,13,1,615,1,6,0.4681,3.5,335.18,1,2,7.0,9,56.012,Medium,11.147000000000002
616,5,25,4,332,1,31030.79,2.0,3,0.0,19,0.69,12,0,819,1,8,0.4221,4.96,150.03,1,3,6.0,9,41.976,Medium,14.531000000000002
617,15,24,3,644,0,37272.63,0.0,1,0.0,10,0.79,14,0,142,1,7,0.3254,3.71,74.04,0,2,5.0,7,51.316,Medium,11.921
618,35,24,4,997,2,37026.91,1.0,0,0.0,4,0.73,11,0,404,1,2,0.3086,1.24,326.81,1,3,7.0,10,56.092,Medium,11.126999999999999
619,27,29,4,550,3,26311.73,1.0,0,0.0,3,0.81,6,1,74,1,5,0.239,4.8,71.33,1,4,3.0,7,57.024,Medium,10.919
620,47,25,2,658,2,3888.71,2.0,0,0.0,11,0.74,19,0,299,1,4,0.317,3.5,325.72,1,2,10.0,12,49.196,Medium,12.926000000000002
621,23,1,3,204,3,18870.09,0.0,1,0.0,1,0.83,8,0,385,1,9,0.3997,0.77,151.51,0,1,9.0,10,59.432,Medium,10.117
622,25,29,4,930,0,46077.95,7.5,4,0.0,12,0.61,7,0,778,1,10,0.4848,3.46,457.1,1,4,16.5,21,43.444,Medium,16.339
623,34,0,4,747,2,29430.22,0.0,1,0.0,9,0.56,12,1,476,1,1,0.239,4.47,263.79,0,3,4.0,7,52.123999999999995,Medium,11.744000000000002
624,28,7,3,341,2,27147.43,0.0,1,0.0,8,0.8,0,0,907,1,6,0.2911,3.1,150.77,0,2,2.0,4,53.120000000000005,Medium,11.520000000000001
625,20,9,3,179,0,13808.25,0.0,1,0.0,9,0.74,2,0,222,1,3,0.228,2.09,433.92,0,2,5.0,7,52.196,Medium,11.726000000000003
626,34,15,4,530,2,18738.22,3.0,4,0.0,6,0.51,14,0,157,1,9,0.3376,4.19,164.32,1,4,10.0,14,53.004,Medium,12.349
627,43,2,3,472,1,44819.63,0.0,1,0.0,3,0.69,13,0,582,1,5,0.3187,4.02,187.97,0,2,6.0,8,57.576,Medium,10.531
628,26,26,4,49,3,33489.92,0.0,1,0.0,18,0.55,4,0,480,1,6,0.0187,2.95,425.43,0,2,9.0,11,44.019999999999996,Medium,13.545
629,39,17,4,546,3,39475.66,0.0,1,0.0,9,0.77,7,0,158,1,9,0.2752,1.19,188.96,0,3,1.0,4,52.208,Medium,11.723000000000003
630,11,21,2,270,3,22990.1,0.0,1,0.0,2,0.7,18,0,97,1,9,0.0534,1.63,234.57,0,4,7.0,11,58.480000000000004,Medium,10.33
631,28,29,0,404,1,31697.24,0.0,1,0.0,18,0.81,7,0,333,1,8,0.0229,3.82,206.45,0,2,2.0,4,44.124,Medium,13.519
632,16,13,4,964,3,12794.99,0.0,1,0.0,1,0.9,12,1,904,1,9,0.3977,4.13,102.38,0,3,8.0,11,59.459999999999994,Medium,10.11
633,48,29,1,235,0,35420.31,0.0,1,0.0,19,0.65,14,0,405,1,4,0.1367,1.76,67.5,0,1,8.0,9,43.160000000000004,Medium,13.735000000000001
634,12,7,0,993,2,21666.27,5.0,0,0.0,9,0.98,10,0,799,1,6,0.1769,2.16,376.04,1,2,6.0,8,49.292,Medium,13.702000000000002
635,13,1,0,133,1,22406.0,0.0,1,0.0,1,0.77,18,1,413,1,5,0.0414,0.85,340.31,0,3,2.0,5,59.408,Medium,10.123000000000001
636,27,7,0,984,3,32641.46,0.0,1,0.0,1,0.81,14,0,91,1,5,0.098,3.71,177.06,0,3,1.0,4,59.424,Medium,10.119
637,34,7,2,47,0,46845.89,0.0,1,0.0,16,0.84,7,1,650,1,4,0.3851,0.52,183.02,0,1,4.0,5,45.936,Medium,13.116
638,46,2,4,337,2,3668.31,2.0,4,0.0,15,0.83,17,0,295,1,2,0.2518,0.71,475.25,1,3,3.0,6,45.632,Medium,13.717000000000002
639,5,27,2,260,2,41324.79,3.0,4,0.0,15,0.76,9,0,391,1,6,0.4415,0.52,494.45,1,3,5.0,8,45.004,Medium,14.123999999999999
640,0,9,4,910,1,14972.96,7.5,2,0.0,13,0.71,18,0,874,1,9,0.2046,3.4,263.05,1,2,16.5,20,42.584,Medium,16.529000000000003
641,24,4,2,185,1,22474.01,5.0,3,0.0,6,0.53,3,1,801,1,1,0.1417,2.38,411.1,1,2,14.0,16,51.812,Medium,13.147000000000002
642,30,20,2,611,1,1584.71,1.0,2,0.0,10,0.51,7,0,279,1,7,0.1803,1.84,381.51,1,4,5.0,9,50.604,Medium,12.349
643,20,15,1,923,0,15401.78,0.0,1,0.0,0,0.68,11,0,301,1,6,0.3593,4.61,183.79,0,4,5.0,9,60.272,Medium,9.932
644,1,15,2,463,0,25380.25,0.0,1,0.0,10,0.67,10,1,462,1,3,0.282,1.37,76.35,0,4,4.0,8,51.268,Medium,11.933
645,20,2,3,46,1,3280.72,1.0,0,0.0,3,0.69,5,0,724,1,1,0.4531,2.25,114.15,1,4,6.0,10,56.976,Medium,10.931000000000001
646,8,20,1,325,3,24809.24,0.0,1,0.0,6,0.57,4,0,33,1,4,0.3051,4.73,427.23,0,2,8.0,10,54.828,Medium,11.143
647,27,21,2,697,2,46391.98,0.0,1,0.0,14,0.87,0,0,965,1,9,0.2516,2.42,379.05,0,1,3.0,4,47.748,Medium,12.713000000000001
648,45,8,0,982,2,5716.96,3.0,0,0.0,17,0.93,5,1,872,1,2,0.395,3.0,348.95,1,2,9.0,11,43.272,Medium,14.507000000000001
649,10,28,3,805,0,38339.82,0.0,1,0.0,11,0.97,9,0,320,1,3,0.4743,0.86,108.79,0,3,2.0,5,50.488,Medium,12.103000000000002
650,22,12,3,974,2,20778.72,0.0,1,0.0,16,0.75,10,0,470,1,2,0.1844,4.06,337.97,0,3,5.0,8,45.9,Medium,13.125
651,13,20,3,982,3,32931.1,2.0,2,0.0,0,0.85,7,0,217,1,2,0.1324,2.4,397.47,1,1,9.0,10,59.14,Medium,10.715000000000002
652,26,0,1,602,2,13381.71,2.0,0,0.0,10,0.93,13,0,801,1,10,0.3119,4.1,437.27,1,4,10.0,14,50.172,Medium,12.707
653,7,18,2,123,0,8394.87,1.0,4,0.0,0,0.71,15,1,726,1,8,0.2544,1.64,55.95,1,2,3.0,5,59.684,Medium,10.329000000000002
654,12,27,2,49,0,8442.9,0.0,1,0.0,14,0.65,16,1,673,1,3,0.4947,2.4,358.01,0,3,2.0,5,47.66,Medium,12.735000000000001
655,7,2,0,310,3,3989.35,0.0,1,0.0,9,0.97,13,1,447,1,7,0.2366,4.04,58.59,0,2,3.0,5,52.288,Medium,11.703000000000001
656,21,20,0,233,3,9689.51,0.0,1,0.0,6,0.76,10,1,547,1,8,0.0464,4.88,368.09,0,4,1.0,5,54.903999999999996,Medium,11.123999999999999
657,33,12,3,327,2,33378.86,7.0,3,0.0,1,0.75,3,0,715,1,3,0.4889,0.77,336.03,1,3,9.0,12,55.2,Medium,12.925
658,41,3,0,358,2,44143.69,0.0,1,0.0,9,0.59,9,0,345,1,2,0.4234,4.16,116.76,0,2,5.0,7,52.135999999999996,Medium,11.741000000000001
659,13,6,1,124,0,40799.22,1.0,0,0.0,3,0.55,2,1,431,1,8,0.0973,1.85,394.75,1,4,6.0,10,56.92,Medium,10.945
660,42,3,2,707,3,34414.15,1.0,2,0.0,11,0.92,19,0,759,1,3,0.4533,2.98,80.76,1,1,3.0,4,49.867999999999995,Medium,12.508000000000001
661,23,9,3,332,3,5966.38,5.0,3,0.0,18,0.81,12,0,330,1,7,0.1769,1.81,421.88,1,1,7.0,8,41.124,Medium,15.519
662,4,13,0,577,3,14814.78,2.0,2,0.0,10,0.66,11,1,506,1,1,0.1948,3.26,167.87,1,4,3.0,7,50.06399999999999,Medium,12.734000000000002
663,27,3,1,49,2,15835.44,0.0,1,0.0,7,0.6,18,0,596,1,6,0.4541,2.09,359.98,0,2,6.0,8,53.94,Medium,11.340000000000002
664,47,18,1,875,3,12872.87,0.0,1,0.0,17,0.78,5,1,956,1,9,0.2698,2.0,465.66,0,2,7.0,9,45.012,Medium,13.322000000000001
665,29,17,0,49,0,25992.78,3.0,3,0.0,10,0.79,11,0,172,1,3,0.0775,0.67,202.92,1,1,12.0,13,49.516,Medium,13.120999999999999
666,38,26,2,868,0,27009.91,2.0,0,0.0,10,0.6,0,0,820,1,7,0.1908,1.16,276.3,1,1,11.0,12,50.03999999999999,Medium,12.740000000000002
667,44,11,0,982,2,18165.86,5.0,0,0.0,12,0.93,8,0,550,1,6,0.3638,4.63,258.4,1,3,7.0,10,46.572,Medium,14.307
668,3,4,3,758,1,18012.56,7.5,4,0.0,2,0.54,7,0,174,1,8,0.0954,4.99,120.93,1,2,12.0,14,52.416,Medium,14.346
669,48,19,0,298,2,41513.5,7.5,2,0.0,11,0.68,16,1,858,1,3,0.2992,4.01,315.64,1,4,16.5,21,44.372,Medium,16.132
670,2,7,1,271,1,39570.0,0.0,1,0.0,2,0.84,9,0,707,1,3,0.3507,1.79,384.35,0,1,6.0,7,58.536,Medium,10.316
671,17,15,0,225,3,15735.89,0.0,1,0.0,9,0.64,13,0,575,1,4,0.1785,2.31,462.59,0,2,3.0,5,52.156,Medium,11.736
672,35,0,2,156,2,45732.53,0.0,1,0.0,16,0.91,18,0,304,1,3,0.35,3.83,432.86,0,2,9.0,11,45.964,Medium,13.109000000000002
673,3,8,4,345,0,47664.34,0.0,1,0.0,1,0.87,2,0,51,1,9,0.4433,4.86,279.51,0,4,4.0,8,59.44799999999999,Medium,10.113
